財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区鹿浜２−４３−７,48476400,334,48476400,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都葛飾区堀切３−１８−４６,4574934,25,4574934,市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都葛飾区堀切７−８２６−２,165128496,649,165128496,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都葛飾区奥戸８−２９０−３,1385707,22,1385707,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都葛飾区宝町１−１４−１６,30711920,172,30711920,市街化区域,準工業地域,60,200,直ちに入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都葛飾区小菅１−１９−３０,405338040,3753,405338040,市街化区域,第二種住居地域,60,200,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都葛飾区西水元６−１２８１,12167077,95,12167077,市街化区域,第二種低層住居専用地域,50,150,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都葛飾区高砂３−１３３９−１外１筆,29869434,174,29869434,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都江戸川区北葛西２−６９４外４筆,305788812,2187,305788812,市街化区域,第一種中高層住居専用地域,50,100,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都江戸川区本一色３−８６０−３,82629921,482,82629921,市街化区域,第一種中高層住居専用地域,50,100,一般競争入札（売残）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都江戸川区松島１−２４２１−２,7376222,39,7376222,市街化区域,近隣商業地域,80,300,一般競争入札（売残）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都江戸川区篠崎町６−５７−４外２筆,190777933,922,190777933,市街化区域,第一種中高層住居専用地域,50,100,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都江戸川区篠崎町７−２６５−１１,31251610,179,31251610,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,東京都八王子市上川町２３９３−１外１筆,74096299,1845,74096299,市街化区域,第一種低層住居専用地域,40,80,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,東京都八王子市上恩方町２３５３−２,74180904,40958,74180904,市街化調整区域,都市計画用途地域指定なし,40,80,一般競争入札（売残）
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,東京都八王子市上恩方町３３５８−ロ甲外１筆,831872,6048,831872,市街化調整区域,都市計画用途地域指定なし,40,80,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,東京都八王子市上恩方町３３７２,1737045,12892,1737045,市街化調整区域,都市計画用途地域指定なし,40,80,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,東京都八王子市上恩方町３６５１−１,42044319,51360,42044319,市街化調整区域,都市計画用途地域指定なし,40,80,一般競争入札（売残）
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,東京都八王子市上恩方町３７７０−１外１０筆,45795716,73974,45795716,市街化調整区域,都市計画用途地域指定なし,40,80,当分の間入札実施が困難
