省庁名,部局名,部局所名,会計名,分類種類名,根拠法令,用途施設名称,所在地,貸付相手方,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,建物数量（建）　（u）,建物数量（延）　（u）,建物価格　（円）,立木竹価格　（円）,工作物価格　（円）,機械器具価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
財務省,北海道財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道配水管布設敷地,北海道芦別市上芦別町７２７番２のうち,芦別市,503,67.6,503,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,あずま公園（街区）,北海道芦別市上芦別町５５５外,芦別市,"1,556,125","8,731.41","1,556,125",0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,江別駅前公園敷地（街区公園）,北海道江別市４条７丁目２１番１外,江別市,"25,444,623",943.17,"25,444,623",0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,用排水路敷地,北海道江別市江別太６９１番１０先,北海土地改良区,"8,629","2,598.75","8,629",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,野幌総合運動公園（広域）,北海道江別市西野幌１０９２外３,北海道,"132,463","4,429.14","132,463",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,赤間小学校敷地,北海道赤平市字豊里３２先,赤平市,"15,062,002","15,085.70","15,062,002",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,給食センタ−敷地,北海道赤平市字豊里３２先,赤平市,"1,456,541","1,146.92","1,456,541",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,平岸東町公園敷地（街区公園）,北海道赤平市平岸仲町４丁目１７番１,赤平市,"380,118",588.96,"380,118",0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,赤平公園敷地（総合）,北海道赤平市美園町２丁目４６番外,赤平市,"682,602","5,439.96","682,602",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,堤公園敷地（近隣）,北海道三笠市本郷町９２２番外,三笠市,"6,130,173","15,404.99","6,130,173",0,0,0,0,0,0,非線引,第二種中高層住居専用地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,三笠市総合運動公園敷地,北海道三笠市若草町３９６番１外,三笠市,"439,778","37,800.10","439,778",0,0,0,0,0,0,非線引,第二種中高層住居専用地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,千代田公園（その他（条例））,北海道三笠市唐松千代田町１丁目１６３−８,三笠市,"43,790",400.22,"43,790",0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第１項,上水道管路敷地,北海道三笠市幾春別錦町２丁目２４１−２,三笠市,"1,700",748.61,"1,700",0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,北海道千歳市,国家公務員共済組合連合会,"39,027,744","1,464.96","39,027,744",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,しののめ公園敷地（街区公園）,北海道千歳市東雲町３丁目１番１４,千歳市,"28,814,210","1,151.75","28,814,210",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,ママチ川親水公園敷地（地区）,北海道千歳市朝日町８丁目１２０７−１,千歳市,"14,404,185",547.89,"14,404,185",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,栄町公園敷地,北海道千歳市栄町２丁目２５−３８,千歳市,"14,773,696",569.94,"14,773,696",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,末広東公園敷地（街区公園）,北海道千歳市末広東３丁目２９番,千歳市,"24,301,662","1,043.90","24,301,662",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,真町公園敷地,北海道千歳市真々地１丁目３８９−７７,千歳市,"11,718,836",498.7,"11,718,836",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,「ママチ川緑地」敷地,北海道千歳市真々地１丁目３８９−１１３外,千歳市,"5,547,950",286.08,"5,547,950",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,ママチ川緑地（都市緑地）,北海道千歳市真々地１丁目３８９−１１,千歳市,"6,951,679",352.12,"6,951,679",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,青葉公園敷地（総合公園）,北海道千歳市真々地２３７９先,千歳市,"2,233,261","12,771.60","2,233,261",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,青葉丘公園,北海道千歳市青葉１丁目１３５４番３８,千歳市,"21,065,639","1,333.39","21,065,639",0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,北海道千歳市,国家公務員共済組合連合会,"330,721,961","19,248.63","330,721,961",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,用水路敷地,北海道千歳市平和真町,南長沼土地改良区,"6,476,108","38,387.44","6,476,108",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,希望公園敷地,北海道千歳市大和４丁目６６２番５,千歳市,"38,318,486","2,899.94","38,318,486",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速道路敷地,北海道千歳市北信濃７４２外,（独）日本高速道路保有・債務返済機構,"59,039,032","449,357.23","59,039,032",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設（中継ポンプ場）敷地,北海道千歳市上長都１０６６番６、１０６６番７,石狩東部広域水道企業団,"388,825","3,667.28","388,825",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設（送水管路）敷地,北海道千歳市上長都９８８外,石狩東部広域水道企業団,"157,168","1,482.39","157,168",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速道路敷地,北海道千歳市桂木３丁目８番外,（独）日本高速道路保有・債務返済機構,"2,759,216","43,624.35","2,759,216",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,河畔公園敷地（街区）,北海道千歳市清水町４丁目２６番,千歳市,"53,691,203","3,148.67","53,691,203",0,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,北海道財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第１項,上水道管埋設敷地,北海道千歳市蘭越２６−１７２地先,千歳市,311,118.51,311,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,排水路敷地,北海道滝川市中島町２５９,滝川市,"3,624","1,290.17","3,624",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,石狩徳富河川緑地（滝川航空公園）（都市）,北海道滝川市中島町２８１番ほか,滝川市,"4,248,743","2,260.70","4,248,743",0,0,0,0,0,0,市街化区域,第一種住居地域,,
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,中島せせらぎ公園（都市）,北海道滝川市中島町２７２番、２７３番,滝川市,"25,760,401","4,607.75","25,760,401",0,0,0,0,0,0,市街化区域,第一種住居地域,,
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,かんがい水路敷地,北海道砂川市西豊沼３８３番１,北海土地改良区,"16,786",480.25,"16,786",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,北海道財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,空知太小学校敷地,北海道砂川市空知太西５条６丁目６３,砂川市,"9,980,847","1,963.60","9,980,847",0,0,0,0,0,0,非線引,準工業地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,中央公園（街区）,北海道砂川市西１条北２丁目３０先,砂川市,"10,749,522",430.47,"10,749,522",0,0,0,0,0,0,非線引,商業地域,80,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,滝川公園敷地（都市計画公園）,北海道砂川市空知太５５５先,滝川市,"12,060,277","6,660.02","12,060,277",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,舟場公園（街区）,北海道砂川市西４条南２丁目８番,砂川市,"4,550,708",614.98,"4,550,708",0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,北光公園（総合）,北海道砂川市西７条北９丁目２番２外,砂川市,"29,304","15,886.85","29,304",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,北海道子どもの国（石山公園）敷地,北海道砂川市北光６４２外,北海道,"73,796","63,425.53","73,796",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,かんがい用水路敷地,北海道砂川市西１条北２４丁目５８１番地先ほか１,北海土地改良区,"44,875","1,852.28","44,875",0,0,0,0,0,0,市街化区域,工業地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市公園グリ−ンパ−ク２１敷地,北海道深川市緑町４１１８番２,深川市,"196,219","9,651.30","196,219",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,用排水路敷地,北海道深川市音江町広里５５７先,空知土地改良区,"85,758","33,941.04","85,758",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,深川小学校敷地,北海道深川市西町４２９３,深川市,"6,938,188","1,320.47","6,938,188",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,北海道財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火水槽敷地,北海道登別市中央町６丁目１９−２,登別市,"533,319",29.41,"533,319",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,北海道財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,鷲別保育所敷地,北海道登別市鷲別町４丁目４１−９,登別市,"783,557",270.52,"783,557",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
