省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
最高裁判所,一般会計,公用財産,大阪高等裁判所,宿舎,大阪府枚方市,大阪府枚方市,"106,420,960",宿舎,718.98,"62,551,260",1995.4.1,所管換,市街化区域,第二種中高層住居専用地域,60,200,48,宿舎,1,295.01,704.32,"35,084,340",26,宿舎,ＲＣ,3,295.01,704.32,"35,084,340",1995.7.27,新築,0,"8,785,360",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,大阪高等裁判所,宿舎,大阪府池田市,大阪府池田市,"156,130,378",宿舎,528.49,"102,587,307",1999.4.28,所管換,市街化区域,第一種低層住居専用地域,50,100,95,宿舎,1,150.71,502.43,"53,241,256",5,宿舎,ＲＣ,3,150.71,502.43,"53,241,256",1999.4.28,所管換,0,"301,815",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,名古屋高等裁判所,名古屋高等・地方裁判所合同庁舎,愛知県名古屋市中区三の丸１—１０,愛知県名古屋市中区三の丸１丁目４−１,"4,603,455,245",庁舎,"9,928.18","2,273,156,092",1975.6.30,所管換,市街化区域,第二種住居地域,60,400,86,事務庁舎　外,3,"4,915.87","34,337.77","2,066,376,364",0,事務庁舎,ＳＲＣ,12,"2,588.30","32,010.20","2,017,197,339",1979.2.20,新築,"16,436,573","247,486,216",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,名古屋高等裁判所,裁判所職員総合研修所名古屋分室,愛知県名古屋市千種区若水２—２０２,愛知県名古屋市千種区若水２丁目２−５,"348,749,675",庁舎,"1,825.51","315,053,817",1980.11.22,換地,市街化区域,第一種中高層住居専用地域,60,200,34,研修施設　外,2,447.74,"1,263.76","32,564,686",0,研修施設,ＲＣ,3,441.14,"1,257.16","32,564,685",1978.12.8,新築,"308,976","822,196",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,名古屋高等裁判所,宿舎,愛知県名古屋市北区,愛知県名古屋市北区,"245,694,971",宿舎,"1,279.75","198,187,204",1983.2.22,所属替,市街化区域,第一種住居地域,60,200,35,宿舎,1,184.77,897.97,"42,245,228",10,宿舎,ＲＣ,5,184.77,897.97,"42,245,228",1983.3.28,新築,0,"5,262,539",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,広島高等裁判所,広島高等裁判所庁舎,広島県広島市中区上八丁堀２番３,広島県広島市中区上八丁堀２番４３号,"7,889,566,264",庁舎等,"25,903.50","6,560,838,480",1970.1.9,換地,市街化区域,商業地域,80,400,19,裁判所施設,10,"5,917.61","19,898.45","974,972,541",0,事務庁舎,ＲＣ,6,647.92,"4,145.68","188,110,106",1985.11.14,新築,"12,839,757","340,915,486",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,広島高等裁判所,裁判所職員総合研修所広島分室庁舎,広島県広島市中区上八丁堀２番３,広島県広島市中区上八丁堀２番４３号,"54,245,276",,0,0,,,,,,,,裁判所施設,3,579.65,"1,199.72","38,055,751",0,事務庁舎,ＲＣ,3,516.69,"1,136.76","32,290,573",1975.3.25,新築,"1,433,371","14,756,154",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,福岡高等裁判所,福岡高等地方家庭簡易裁判所合同庁舎,福岡県福岡市中央区六本松四丁目３００番２２,福岡県福岡市中央区,"6,064,724,296",庁舎等,"20,000.01","6,027,000,000",2015.2.1,交換,市街化区域,商業地域,60,300,0,,0,0,0,0,0,,,,0,0,0,,,"31,948,800","5,775,496",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,福岡高等裁判所,裁判所職員総合研修所福岡分室,福岡県福岡市中央区西公園２４９,福岡県福岡市中央区西公園４−５２,"471,862,910",庁舎等,"2,256.92","321,746,515",1951.3.31,購入,市街化区域,第一種住居地域,60,200,40,事務庁舎　外,2,686.44,"1,843.13","134,761,695",0,研修所分室,ＲＣ,4,669.79,"1,826.48","134,637,402",1995.3.27,新築,"5,595,269","9,759,431",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,福岡高等裁判所,宿舎,福岡県福岡市城南区,福岡県福岡市城南区,"365,120,627",宿舎,"3,089.81","278,082,900",1966.3.22,交換,市街化区域,第一種中高層住居専用地域,60,150,48,宿舎,4,569.17,"2,281.05","64,108,102",28,宿舎,ＲＣ,4,307.29,"1,229.31","36,605,290",1969.3.24,新築,"1,338,338","21,591,287",0,0,0,0,0,0,0,0
