省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
国土交通省,一般会計,公用財産,国土地理院,久礼験潮場,高知県高岡郡中土佐町久礼,高知県高岡郡中土佐町久礼久礼港内,"2,647,122",,0,0,,,,,,,,その他,1,10.74,10.74,1,0,験潮場,ＲＣ,1,10.74,10.74,1,1972.3.29,新築,0,"2,647,121",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,仮屋験潮場,佐賀県東松浦郡玄海町仮屋,佐賀県東松浦郡玄海町仮屋仮屋港内,"1,058,043",,0,0,,,,,,,,その他,1,11.25,11.25,1,0,験潮場,ＲＣ,1,11.25,11.25,1,1971.12.10,新築,0,"1,058,042",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,細島験潮場,宮崎県日向市細島,宮崎県日向市細島細島港内,"1,954,072",,0,0,,,,,,,,その他,1,8.12,8.12,"78,625",0,験潮場,レンガ造,1,8.12,8.12,"78,625",1977.8.26,種目変更,0,"1,875,447",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,阿久根験潮場,鹿児島県阿久根市波留６１２３—１地先,鹿児島県阿久根市波留６１２３—１地先,"2,055,209",,0,0,,,,,,,,その他,1,12.32,12.32,1,0,験潮場,ＲＣ,1,12.32,12.32,1,1977.8.26,種目変更,0,"2,055,208",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,沖縄験潮場,沖縄県南城市知念字安座真１−２地先,沖縄県南城市知念字安座真１−２地先,"2,941,234",,0,0,,,,,,,,その他,1,8.04,8.04,"798,908",0,験潮場,ＲＣ,1,8.04,8.04,"798,908",1975.2.12,新築,0,"2,142,326",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,北海道,北海道上川郡剣淵町字ケネベチ３５２２—６外,北海道上川郡剣淵町字ケネベチ３５２２—６外,"73,333,674",その他,3.3,18,1949.3.31,所管換,非線引,都市計画用途地域指定なし,,,,,0,0,0,0,0,,,,0,0,0,,,0,"73,327,867",0,0,0,0,243.9,"5,789",0,0
国土交通省,一般会計,公用財産,国土地理院,青森県,青森県青森市原別字袖崎８外,青森県青森市原別字袖崎８,"6,204,532",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"6,204,532",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,岩手県,岩手県盛岡市上田３１地割字毛無森７４—１外,岩手県盛岡市上田３１地割字毛無森７４—１外,"28,863,437",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"28,843,343",0,0,0,0,545.49,"20,094",0,0
国土交通省,一般会計,公用財産,国土地理院,宮城県,宮城県大崎市下一栗字岩ノ沢１７—２外,宮城県大崎市,"24,922,071",その他,3.3,150,1949.3.31,所管換,非線引,都市計画用途地域指定なし,,,,,0,0,0,0,0,,,,0,0,0,,,0,"24,906,315",0,0,0,0,392.64,"15,606",0,0
国土交通省,一般会計,公用財産,国土地理院,秋田県,秋田県秋田市楢山金照町２９４外,秋田県秋田市楢山金照町２９４外,"19,611,161",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"19,606,160",0,0,0,0,115.5,"5,001",0,0
