省庁名,部局名,部局所名,会計名,分類種類,所在地,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,都市計画区域,用途地域,建ぺい率,容積率,処理方法
財務省,北海道財務局,帯広財務事務所,一般会計,普通財産,北海道帯広市西４条南６丁目１番１０,"19,304,703",649.99,"19,304,703",市街化区域,商業地域,80,400,当分の間入札実施が困難
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道北見市中央三輪９丁目４番９,"13,665,750",911.05,"13,665,750",市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道北見市中央町２２番,"12,111,741",541.67,"12,111,741",市街化区域,近隣商業地域,80,300,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道北見市北斗町３丁目６５番５,"20,410,243","1,206.65","20,410,243",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道北見市春光町７丁目６２番１３,"23,846,669","3,379.63","23,846,669",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道北見市朝日町４８番１６、同番１８６、同番５７１、同番５７２、同番５８５、６８番１５、同番１６、同番１７,"71,821,859","6,785.89","71,821,859",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道北見市田端町３８番２５、７４番６、同番７,"17,478,603","1,437.52","17,478,603",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道北見市留辺蘂町栄町７７番１,"12,051,622","3,806.91","12,051,622",市街化区域,準工業地域,60,200,一般競争入札（売残）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道北見市留辺蘂町栄町８６番２９、８７番２,"6,205,709","1,312.95","6,205,709",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道北見市高砂町７番７４、同番８６,"37,623,218","2,305.50","37,623,218",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道北見市高砂町７番７５、同番７９、同番８５,"28,660,092","2,155.39","28,660,092",非線引,第二種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道夕張市南部東町８４番　外１筆,"235,672",379.31,"235,672",非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道夕張市末広１丁目９２番１７,"4,684,387","1,784.15","4,684,387",非線引,第一種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道夕張市沼ノ沢４３番４、同番５,"4,394,067","1,218.67","4,394,067",非線引,第二種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道夕張市紅葉山５７８番６、同番７、同番８、同番９、同番１０、同番１１,"5,155,461","3,494.00","5,155,461",非線引,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市元町３条東４丁目１番６、４番,"1,132,883",205.84,"1,132,883",非線引,準工業地域,60,200,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市北２条西８丁目２５番１　外６筆,"3,889,160",894.21,"3,889,160",非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市志文本町３条６丁目２７番１　外３筆,"13,672,599","2,331.37","13,672,599",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市日の出台２丁目１６０番５,"7,654,174",806.02,"7,654,174",非線引,第一種低層住居専用地域,40,60,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市日の出台４丁目３０７番２,"19,304,358","3,236.80","19,304,358",非線引,都市計画用途地域指定なし,50,100,一般競争入札（売残）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市日の出台９丁目４９９番１　外４筆,"12,063,323","1,296.00","12,063,323",非線引,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市栗沢町美流渡錦町１３１番１０,"280,898",506.27,"280,898",都市計画区域外,,70,400,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市３条東１７丁目３４番４,"9,755,835","1,288.44","9,755,835",非線引,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市３条東１７丁目３４番５,"5,201,093",893.66,"5,201,093",非線引,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市５条１５丁目３４番,"4,993,271",500.36,"4,993,271",非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,本局,一般会計,普通財産,北海道岩見沢市６条東１３丁目１４番２,"6,795,152",523.3,"6,795,152",非線引,第二種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市つくしヶ丘１丁目９０番２１２,"7,941,018",643.49,"7,941,018",非線引,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市南９条東４丁目１０番１、南１０条東４丁目４番１,"21,763,197","1,224.25","21,763,197",非線引,第二種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市台町３丁目１０１番２９,"14,717,439","1,156.58","14,717,439",非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市新町３丁目７８番３、７８番５、７８番６、７８番９、７８番１０,"13,704,004","1,619.68","13,704,004",非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市新町３丁目７８番４、同番７,"3,847,093",617.95,"3,847,093",非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市新町３丁目７８番８,"6,146,316",661.82,"6,146,316",非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市桂町２丁目６０番３、同番４、同番１２、同番１３、同番１４、同番２１,"24,195,407","2,406.55","24,195,407",非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市桂町２丁目６０番５、同番６、同番１０、同番２２,"18,439,446","1,866.03","18,439,446",非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市潮見１１丁目２３７番１１２,"4,261,523",412.79,"4,261,523",非線引,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市潮見１１丁目２３７番４２外８筆,"55,061,499","5,057.67","55,061,499",非線引,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市潮見９丁目９０番１４５,"17,203,870","1,150.99","17,203,870",非線引,第一種低層住居専用地域,40,60,地方公共団体等へ売払
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市緑町１４番２外６筆,"13,612,915","1,389.24","13,612,915",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市緑町１７番２１,"2,106,510",248.03,"2,106,510",非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市緑町１７番７,"2,133,177",251.17,"2,133,177",非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,北見出張所,一般会計,普通財産,北海道網走市駒場南１丁目１０番１０,"10,753,883",817.4,"10,753,883",市街化区域,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市元川町１丁目２０番１、２１番１、２２番１、２５番１、２６番１,"69,385,164","8,027.81","69,385,164",非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市大町１丁目１２３番１、１２４番、大町２丁目９番４、同番２１,"17,582,447","4,795.73","17,582,447",非線引,第一種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市大町２丁目９番４４,"7,073,573",746.41,"7,073,573",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市大町３丁目１４番１、同番２,"9,699,808","1,553.61","9,699,808",非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市大町３丁目９番３,"7,702,169","1,233.65","7,702,169",非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,北海道財務局,旭川財務事務所,一般会計,普通財産,北海道留萌市寿町３丁目８番５、１７番３,"7,020,528",845.57,"7,020,528",非線引,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
